month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Nov,Personal Vehicle Passengers,,1447,-2497,5994,9537,-17647,-10511,6650,-13557,25096,-25267,11638,-9657,10275,-9542,2757,1607,111,-2573,-4114,-402,-2893,143,-2003,-25373,19356,794,1172,1070,-4161
Nov,Personal Vehicles,,461,-984,1694,8691,-10806,-3367,1902,3241,-1259,1173,5821,-4830,5136,474,875,1418,263,-1501,-2392,-774,-5761,264,-1376,-12063,10497,-450,-4,400,-2043
Nov,Rail Containers Empty,,417,-373,204,314,-164,-41,16,118,-108,97,407,-37,-313,-41,915,945,-1019,-1672,996,-69,-303,-80,201,-293,3,120,34,156,183
Nov,Rail Containers Loaded,,382,-235,68,200,-372,274,184,313,-257,113,10,-590,-250,421,-460,76,-18,-1044,1118,1535,-841,461,244,-855,909,-411,145,166,-399
Nov,Total People,,2075,-3652,11366,16645,-31139,-14120,8642,-10276,23505,-24129,17807,-14656,15301,-8759,3468,3174,-90,-3926,-6681,-1398,-8660,292,-3117,-37846,29809,348,1285,1113,-6164
Nov,Total Vehicles,,4359,1044,2039,12472,-13219,-1091,-2851,548,722,214,4027,-3378,-949,266,1825,1636,-7717,4572,396,2982,-1660,1049,442,662,4598,-3473,11117,-1386,-2257
Nov,Train Passengers,,-13,9,9,117,-144,6,0,15,-12,84,3,6,-24,42,-6,54,-18,-108,30,78,-48,0,27,-57,-54,-96,,,
Nov,Trains,,4,3,3,39,-48,2,0,5,-3,-2,4,-2,-4,7,-1,9,-3,-18,5,13,-7,0,5,-9,6,1,1,-4,3
Nov,Truck Containers Empty,,217,-124,105,143,90,-756,-197,-69,169,173,477,75,202,304,252,632,-1998,1682,-689,-128,-161,185,-199,734,385,-822,715,-62,-411
Nov,Truck Containers Loaded,,1562,800,309,936,-643,-103,-1355,87,453,83,875,-1509,247,-1125,775,-224,-5113,5655,-134,1434,-237,107,157,300,1424,-772,8788,-1215,-834
Nov,Trucks,,1777,981,26,12091,-12006,-474,-1492,93,502,-252,2247,-1311,-825,694,348,202,432,-17,-905,197,-115,383,32,789,1871,-1591,1436,-427,-802
Dec,Bus Passengers,,202,-362,358,-107,175,-135,82,13,-485,-26,128,116,-327,197,-190,245,-160,-5,139,-303,-19,274,-280,-119,,162,-196,,-118
Dec,Buses,,5,-9,7,-1,5,-2,5,-5,-36,-1,1,6,-10,6,-7,8,-7,-3,8,-8,0,9,-9,-4,,0,-4,,-6
Dec,Pedestrians,,-79,220,15,-462,-287,-24,360,-533,-41,63,35,-127,159,133,-161,285,-329,132,111,-274,110,-60,98,-132,-15,56,-158,,
Dec,Personal Vehicle Passengers,,2489,-4901,4529,-21537,5740,8663,10721,-20309,36217,-32189,5186,-8625,15599,-12534,4254,4239,-430,613,-8063,-406,-2075,-895,-723,-29946,15903,6459,3079,782,-29270
Dec,Personal Vehicles,,625,-1383,1047,-227,2870,-4757,3063,1232,1756,257,2591,-4312,7801,-1972,1380,2953,-946,540,-3165,-3632,-4122,-169,-278,-13107,7569,2134,877,348,-12916
Dec,Rail Containers Empty,,195,-266,79,426,-189,-14,208,-123,-43,162,400,-491,-252,136,433,925,-321,-1639,444,148,120,-111,143,-160,-212,269,-46,200,-795
Dec,Rail Containers Loaded,,500,-361,224,46,-215,-133,769,-166,76,52,-336,-612,-100,403,-398,974,-382,-1613,870,1085,502,-278,184,-584,790,-361,495,-424,-2279
Dec,Total People,,3231,-6435,5964,-22330,8483,3741,14244,-19600,37447,-31784,7922,-12954,23196,-14134,5343,7692,-1859,1214,-10972,-4597,-6076,-901,-1120,-43340,23503,8613,3602,1248,-42304
Dec,Total Vehicles,,2548,211,2439,640,258,-2900,-1011,-55,2220,-385,2854,-2894,1151,-1522,201,-204,-1581,3234,-4645,5630,-748,194,1893,82,2648,-2459,11007,173,-35923
Dec,Train Passengers,,-6,-9,15,3,-15,-6,18,-3,0,111,-18,-6,-36,42,60,-30,6,-66,6,18,30,-51,63,-36,12,-198,,,
Dec,Trains,,6,-3,5,1,-5,-2,6,-1,0,3,-3,-1,-6,7,10,-5,1,-11,1,3,7,-9,10,-3,0,-5,8,-3,-35
Dec,Truck Containers Empty,,84,-41,52,-23,503,-929,-145,129,114,-72,586,-100,534,-89,375,-285,-417,1330,-1685,636,-123,445,-546,723,168,-1028,656,154,-2158
Dec,Truck Containers Loaded,,778,524,967,162,-288,-755,-392,-339,1166,-430,1032,-817,787,-2053,-203,-1645,-861,4066,-2976,3820,-763,-471,1712,-208,790,-167,8386,-211,-18213
Dec,Trucks,,980,367,1105,29,447,-1065,-1462,450,943,-99,1174,-879,198,68,-9,-176,406,1104,-1307,-54,-491,609,399,318,1108,-1167,1512,451,-12437
